ID,SMILES,Mutagenicity
555-68-0,OC(=O)\C=C\c1cccc(c1)[N+](=O)[O-],mutagenic
87812-99-5,[O-][N+](=O)c1cccc2oc3ccccc3c12,mutagenic
58-55-9,CN1C(=O)N(C)c2[nH]cnc2C1=O,non-mutagenic
33685-60-8,[O-][N+](=O)c1c2ccccc2c(c3ccccc13)[N+](=O)[O-],non-mutagenic
571-60-8,Oc1ccc(O)c2ccccc12,mutagenic
62-73-7,COP(=O)(OC)OC=C(Cl)Cl,mutagenic
121-54-0,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,non-mutagenic
191-26-4,c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c45,mutagenic
142184-78-9,O1C2C3OC3c4ncccc4C12,non-mutagenic
94-13-3,CCCOC(=O)c1ccc(O)cc1,non-mutagenic
50700-49-7,CC(=O)N=C1C=CC(=O)C=C1,non-mutagenic
811-97-2,FCC(F)(F)F,non-mutagenic
116-71-2,O=C1c2ccccc2c3ccc4c5ccc6c7ccccc7C(=O)c8ccc(c9ccc1c3c49)c5c68,mutagenic
626-43-7,Nc1cc(Cl)cc(Cl)c1,non-mutagenic
14098-44-3,C1COCCOc2ccccc2OCCOCCO1,non-mutagenic
59282-34-7,COc1cc(c(O)c(c1)C(C)(C)C)[N+](=O)[O-],non-mutagenic
31430-15-6,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3ccc(F)cc3,non-mutagenic
29752-43-0,COc1cc(O)c2C(=O)OC3(C)CC(O)C(O)C=C3c2c1,non-mutagenic
117661-13-9,[O-][N+]1=C2C=CC(=O)C=C2\C(=N/c3ccccc3)\C1(c4ccccc4)c5ccccc5,non-mutagenic
125974-06-3,OC1OC(=O)C=C1CCl,mutagenic
173216-43-8,CC(CCN=N#N)c1ccccc1,mutagenic
19315-64-1,CCOc1ccc(cc1)N(O)C(=O)C,mutagenic
56355-17-0,CC(C(=O)O)c1ccc(Oc2nccs2)cc1,non-mutagenic
79-09-4,CCC(=O)O,non-mutagenic
73747-10-1,CCOC(=O)c1ccc(cc1)N(O)C=O,non-mutagenic
542-85-8,CCN=C=S,non-mutagenic
233-88-5,c1cnc2c(c1)ccc3cc[nH]c23,non-mutagenic
NOCAS_M277,OO[C@@H]1CCCc2ccccc12,mutagenic
513-31-5,BrCC(=C)Br,mutagenic
50-35-1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,non-mutagenic
552-16-9,OC(=O)c1ccccc1[N+](=O)[O-],mutagenic
452-86-8,Cc1ccc(O)c(O)c1,non-mutagenic
26761-40-0,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,non-mutagenic
145-39-1,Cc1c(C)c(c(c(c1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-],non-mutagenic
108-42-9,Nc1cccc(Cl)c1,non-mutagenic
139953-97-2,CC\C=C\C=C\C=C\C=C\C=C\OCC(C)O,mutagenic
23246-96-0,C\C=C/1\CC(=C)[C@](O)(CO)C(=O)OCC2=CCN3CC[C@H](OC1=O)[C@@H]23,mutagenic
116-83-6,COc1ccc(N)c2C(=O)c3ccccc3C(=O)c12,mutagenic
101-59-7,Nc1ccc(Sc2ccc(cc2)[N+](=O)[O-])cc1,mutagenic
21794-55-8,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O)c4c(O)c3C(=O)c12)C(=O)C,mutagenic
4648-54-8,C[Si](C)(C)N=N#N,mutagenic
20930-10-3,CC#CC(OC(=O)NC1CCCCC1)(c2ccccc2)c3ccccc3,mutagenic
603-35-0,c1ccc(cc1)P(c2ccccc2)c3ccccc3,non-mutagenic
10335-79-2,ONC(=O)c1ccc2ccccc2c1,mutagenic
63655-40-3,Nc1nc2cc(ccc2[nH]1)C#N,mutagenic
128753-83-3,CC12OOC1Oc3ccccc23,mutagenic
15950-66-0,Oc1ccc(Cl)c(Cl)c1Cl,non-mutagenic
481-74-3,Cc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1,mutagenic
150445-97-9,[O-][N+](=O)c1cccc(CO\N=C\c2nc3cc(ccc3n2Cc4ccc(Cl)cc4)[N+](=O)[O-])c1,non-mutagenic
112380-30-0,CCCCN(N=O)\C(=N\O)\C=O,mutagenic
100-15-2,CNc1ccc(cc1)[N+](=O)[O-],mutagenic
NOCAS_M17,C(CC[C@H]1CO1)C[C@H]2CO2,mutagenic
590-86-3,CC(C)CC=O,non-mutagenic
132832-27-0,OC1C2OC2c3c(ccc4c5ccccc5c6ccccc6c34)C1O,mutagenic
60516-11-2,CC(=O)Nc1ccc(Nc2ccc(cc2)[N+](=O)[O-])cc1,mutagenic
67-63-0,CC(C)O,non-mutagenic
74-87-3,CCl,mutagenic
461-72-3,O=C1CNC(=O)N1,non-mutagenic
81-61-8,Oc1ccc2C(=O)c3c(O)ccc(O)c3C(=O)c2c1O,mutagenic
NOCAS_M257,COC[C@H]1CO1,mutagenic
98982-99-1,COc1ccc(CN(CC[N+](C)(C)[O-])c2ccccn2)cc1,non-mutagenic
27758-60-7,Cc1ccc(cc1)N(N)c2ccc(C)cc2,mutagenic
168010-55-7,Cc1cc(cc(C)n1)c2cc3N(C4CC4)C5=CC(=O)NC(=O)N5c3cc2F,mutagenic
79-11-8,OC(=O)CCl,non-mutagenic
51483-39-7,ClCC(Br)CCl,mutagenic
117467-28-4,CO\N=C(/C(=O)NC1C2SCC(=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)\C=C\c3scnc3C)\c4csc(N)n4,non-mutagenic
145438-97-7,CN(N=O)C(=O)c1c(ncn1C)N(C)N=O,mutagenic
203-33-8,c1ccc2c(c1)c3cccc4cc5ccccc5c2c34,mutagenic
146795-31-5,Cc1ccccc1NC(=O)c2csc(c2)[N+](=O)[O-],mutagenic
62-55-5,CC(=N)S,non-mutagenic
148193-33-3,COc1nsc2cc(N)ccc12,mutagenic
88-75-5,Oc1ccccc1[N+](=O)[O-],non-mutagenic
103139-94-2,Cc1cnc2c(C)cc3c(nc(N)n3C)c2n1,mutagenic
4309-66-4,Nc1ccc(\C=C\c2ccccc2)cc1,mutagenic
24684-42-2,Cc1cc2CCC(=O)c2c3ccc4ccccc4c13,mutagenic
120014-85-9,OC1CCCc2c1cc3ccc4ccc(c5ccc2c3c45)[N+](=O)[O-],mutagenic
2984-50-1,CCCCCCC1CO1,non-mutagenic
226-36-8,c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23,mutagenic
563-41-7,NNC(=O)N,non-mutagenic
129134-96-9,CC1CC2C(Cc3cn(C4CCCC4)c5cccc2c35)N(C)C1,mutagenic
135086-97-4,Nn1nnc2c3ccccc3nc2c1O,mutagenic
138245-74-6,OCC(O)C(O)C(O)C(O)CN=N#N,mutagenic
59-87-0,NC(=O)N\N=C\c1oc(cc1)[N+](=O)[O-],mutagenic
139953-79-0,C1N(\N=C\c2ccc(Oc3ccccc3)cc2)N=Nc4c1[nH]c5ccccc45,non-mutagenic
108618-28-6,Nc1ccc(\C=C\c2cccc(c2)C#N)cc1,mutagenic
106063-42-7,COc1cc(O)ccc1Nc2c3ccccc3nc4ccccc24,mutagenic
71382-46-2,Cc1c2C3NC3c4ccccc4c2c(C)c5ccccc15,mutagenic
91-64-5,O=C1Oc2ccccc2C=C1,mutagenic
23590-58-1,Clc1nncc2ncccc12,non-mutagenic
50285-71-7,CCN(N=O)C(=O)N(C)C,mutagenic
40580-89-0,O=NN1CCCCCCCCCCCC1,mutagenic
97629-28-2,Cc1c(C)c(N)c(cc1N)[N+](=O)[O-],mutagenic
62783-50-0,CN(Cc1ccc(C)cc1)N=O,non-mutagenic
82414-02-6,Cc1ccc(cc1N=O)[N+](=O)[O-],mutagenic
87-62-7,Cc1cccc(C)c1N,mutagenic
99-52-5,Cc1cc(ccc1N)[N+](=O)[O-],mutagenic
42017-89-0,CC(C)(Oc1ccc(cc1)C(=O)c2ccc(Cl)cc2)C(=O)O,non-mutagenic
2687-41-4,CC(=O)Nc1ccc(Oc2ccc(N)cc2)cc1,mutagenic
100-63-0,NNc1ccccc1,mutagenic
1210-35-1,O=C1c2ccccc2CCc3ccccc13,non-mutagenic
75-64-9,CC(C)(C)N,non-mutagenic
108-31-6,O=C1OC(=O)C=C1,non-mutagenic
96918-24-0,o1ccc2c1cc3ccc4cccc5ccc2c3c45,mutagenic
611-32-5,Cc1cccc2cccnc12,mutagenic
137-89-3,CCCC[C@H](CC)COC(=O)c1cccc(c1)C(=O)OC[C@@H](CC)CCCC,non-mutagenic
79526-11-7,C1OC1Oc2ccccc2,mutagenic
1948-33-0,CC(C)(C)c1cc(O)ccc1O,non-mutagenic
7224-61-5,COc1cc2c(CC3c4c(CC[N+]3(C)C)cc(OC)c(O)c24)cc1O,non-mutagenic
108670-78-6,CC\C=C\C=C\C=C\C=C\OCC(O)CO,mutagenic
105361-86-2,O=Nc1cccc(c1)c2ccccc2,mutagenic
68268-11-1,CCN(C(=O)CCCl)c1snc2ccccc12,mutagenic
145679-85-2,Cc1cc2CCCc2c3ccc4C(O)C(O)C5OC5c4c13,mutagenic
479-92-5,CC(C)C1=C(C)N(C)N(C1=O)c2ccccc2,non-mutagenic
150-60-7,C(SSCc1ccccc1)c2ccccc2,mutagenic
135-49-9,Cc1cc2cc3cc(C)c(N)cc3nc2cc1N,mutagenic
88598-56-5,[O-][N+](=O)c1ccc2ccc3cc4CCCCc4c5ccc1c2c35,mutagenic
60784-46-5,OCCNC(=O)N(CCCl)N=O,mutagenic
18137-96-7,[CH2-][N+](=O)[O-],non-mutagenic
5042-54-6,Cc1cc(N=Nc2ccccc2)c(N)cc1N,mutagenic
125-31-5,Cc1cc(c(C)cc1O)C2(OS(=O)(=O)c3ccccc23)c4cc(C)c(O)cc4C,non-mutagenic
2080-32-2,CCN(CC)S(=O)(=O)c1ccc(NC(=O)C)cc1,non-mutagenic
65-61-2,CN(C)c1ccc2cc3ccc(cc3nc2c1)N(C)C,mutagenic
117-05-5,Clc1cccc2C(=O)c3c(NC(=O)c4ccccc4)cccc3C(=O)c12,mutagenic
69322-61-8,OC(=O)C1CC=C(OP2(NP(NP(N2)(Oc3ccc(cc3)C(=O)O)Oc4ccc(cc4)C(=O)O)(Oc5ccc(cc5)C(=O)O)Oc6ccc(cc6)C(=O)O)Oc7ccc(cc7)C(=O)O)C=C1,non-mutagenic
9014-90-8,CCCCCCCCCc1ccccc1C(CO)OS(=O)(=O)O,non-mutagenic
842-19-3,Oc1ccc2cc(cc(c2c1)S(=O)(=O)O)S(=O)(=O)O,non-mutagenic
75-47-8,IC(I)I,mutagenic
74-97-5,ClCBr,mutagenic
2784-27-2,Oc1ccc(cc1)C2(NC(=O)NC2=O)c3ccccc3,non-mutagenic
91991-22-9,CCCCC(=O)Nc1snc2ccc(Cl)cc12,non-mutagenic
36840-85-4,C=CC(=O)OCCCCCOC(=O)C=C,non-mutagenic
316-42-7,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@H]1C[C@H]4NCCc5cc(OC)c(OC)cc45,non-mutagenic
120-37-6,CCNc1cc(O)ccc1C,mutagenic
70644-19-8,Cc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,mutagenic
120-72-9,c1ccc2[nH]ccc2c1,non-mutagenic
150-78-7,COc1ccc(OC)cc1,non-mutagenic
NOCAS_M256,O=NN1CCC[C@@H]1c2cccnc2,mutagenic
111-87-5,CCCCCCCCO,non-mutagenic
3209-22-1,[O-][N+](=O)c1cccc(Cl)c1Cl,non-mutagenic
3675-13-6,O=C\C=C\C=O,mutagenic
95-54-5,Nc1ccccc1N,mutagenic
52171-92-3,Cc1cccc2c1cc(C)c3c4ccccc4ccc23,mutagenic
132742-05-3,[O-][N+](=O)c1c2CCC=Cc2c3ccc4cccc5ccc1c3c45,non-mutagenic
21626-89-1,O=C1N2Cc3ccccc3C(=O)N2Cc4ccccc14,non-mutagenic
38178-41-5,[O-][N+](=O)c1ccc2Oc3ccccc3Oc2c1,mutagenic
1072-43-1,CC1CS1,non-mutagenic
36050-09-6,NC(=O)c1csc(c1)[N+](=O)[O-],mutagenic
66-71-7,c1cnc2c(c1)ccc3cccnc23,non-mutagenic
16683-64-0,C1=Cc2c3cc4ccccc4cc3cc5cccc1c25,mutagenic
107-01-7,C\C=C\C,non-mutagenic
59901-91-6,O[C@H]([C@@H]1CO1)c2ccc3OCOc3c2,mutagenic
93673-31-5,O1C2C1c3c4ccc5ccccc5c4cc6cccc2c36,mutagenic
24367-94-0,CC(=O)Nc1ccc(Cc2ccc(N)cc2)cc1,non-mutagenic
14088-71-2,OC(C1CC1)(c2ccc(Cl)cc2)c3ccc(Cl)cc3,non-mutagenic
30747-87-6,[O-][N+](=O)c1ccc2snc(Cl)c2c1,mutagenic
94223-88-8,[O-][N+](=O)c1ccc2nc3c(cc2c1)c4cccc5cccc3c45,mutagenic
90-44-8,O=C1c2ccccc2Cc3ccccc13,mutagenic
5131-60-2,Nc1ccc(Cl)c(N)c1,mutagenic
372-48-5,Fc1ccccn1,mutagenic
577-33-3,Oc1ccc2c(O)c3ccccc3cc2c1O,mutagenic
3070-86-8,CC(=O)Nc1ccc(Oc2ccc(NC(=O)C)cc2)cc1,non-mutagenic
137-05-3,COC(=O)C(=C)C#N,mutagenic
52671-42-8,O=Nc1ccc(Oc2ccccc2)cc1,mutagenic
98-95-3,[O-][N+](=O)c1ccccc1,non-mutagenic
463-58-1,O=C=S,mutagenic
142628-08-8,NC(CSC(F)(F)C(Cl)Br)C(=O)O,mutagenic
NOCAS_M492,C[C@@H](O)CN(C[C@@H](C)O)C[C@@H](C)O,non-mutagenic
2449-49-2,CC(N(C)C)c1ccccc1,non-mutagenic
NOCAS_M192,COC[C@@H](O)Cn1cc(nc1Cl)[N+](=O)[O-],mutagenic
159092-85-0,[O-][N+](=O)c1ccc2c(cc3cccc(c3c2c1)[N+](=O)[O-])[N+](=O)[O-],mutagenic
33804-48-7,CN(C)c1ccc(cc1)N=Nc2ccc(cc2)N(C)C(=O)C,mutagenic
107673-67-6,[O-][N+](=O)C1=Cc2cccc3c4cc5ccccc5cc4cc1c23,mutagenic
NOCAS_M479,CCCC[C@@H](CC)COC(=O)c1ccccc1C(=O)O,non-mutagenic
26049-71-8,NNc1nc(cs1)c2ccc(N)cc2,mutagenic
17683-09-9,Cc1ccc(NN=NCc2ccccc2)cc1,mutagenic
78113-36-7,CCCCCCCCCCCCCCCCCC(=O)NCCCCC(NC(=O)CCC(NC(=O)C(C)NC(=O)C(C)OC(C(O)C(O)CO)C(NC(=O)C)C=O)C(=O)N)C(=O)O,non-mutagenic
NOCAS_M91,C[C@H]1CO1,mutagenic
220042-15-9,OC1=C\C(=N/c2ccc(cc2)[N+](=O)[O-])\C(=O)C=C1c3nnc(NC(=O)c4ccccc4)s3,mutagenic
606-20-2,Cc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],mutagenic
13098-39-0,FC(F)(F)C(=O)C(F)(F)F,non-mutagenic
2164-17-2,CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,non-mutagenic
37350-58-6,COCCc1ccc(OCC(O)CNC(C)C)cc1,non-mutagenic
26651-23-0,OS(=O)(=O)c1ccc2ccc3cccc4ccc1c2c34,mutagenic
64371-62-6,CC1(CO1)c2ccc(cc2)c3ccccc3,mutagenic
87-56-9,OC(=O)\C(=C(/Cl)\C=O)\Cl,mutagenic
142-62-1,CCCCCC(=O)O,non-mutagenic
33857-26-0,Clc1ccc2Oc3cc(Cl)ccc3Oc2c1,non-mutagenic
99-30-9,Nc1c(Cl)cc(cc1Cl)[N+](=O)[O-],mutagenic
50-34-0,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C,non-mutagenic
84-54-8,Cc1ccc2C(=O)c3ccccc3C(=O)c2c1,non-mutagenic
54818-87-0,CC(=O)Nc1ccc(Sc2ccccc2)cc1,mutagenic
92887-88-2,CN(CCC#N)c1ccc(cc1)N=Nc2ccc3ncsc3c2,mutagenic
72-55-9,ClC(=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2)Cl,non-mutagenic
55792-21-7,CCCCCCCOc1ccccc1NC(=O)OCCN2CCCCC2,non-mutagenic
2923-68-4,OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,non-mutagenic
1229-55-6,COc1ccccc1N=Nc2c(O)ccc3ccccc23,mutagenic
1707-31-9,ON(C=O)c1ccc2ccccc2c1,mutagenic
1192-62-7,CC(=O)c1occc1,mutagenic
13360-63-9,CCCCNCC,non-mutagenic
13177-28-1,[O-][N+](=O)c1ccc2cccc3c4ccccc4c1c23,mutagenic
5381-78-2,Cn1cnc2cc(ccc12)[N+](=O)[O-],non-mutagenic
86-26-0,COc1ccccc1c2ccccc2,non-mutagenic
108-83-8,CC(C)CC(=O)CC(C)C,non-mutagenic
1774-66-9,Brc1ccc(\C=C\C(=O)c2ccccc2)cc1,non-mutagenic
1635-63-8,CNP1(NC)NP(NC)(NC)NP(NC)(NC)N1,non-mutagenic
13024-49-2,Nc1ccc(CCc2ccccc2)cc1,mutagenic
79642-33-4,CCOC(=O)Nc1cccc2c3c[nH]ccc3nc12,non-mutagenic
96563-11-0,CC1c2ccccc2c3ccc(F)cc13,mutagenic
129-44-2,Nc1cccc2C(=O)c3c(N)cccc3C(=O)c12,mutagenic
6109-97-3,CCn1c2ccccc2c3cc(N)ccc13,mutagenic
125157-97-3,CC1C2C(=Nc3ccccc23)N(C)c4c(C)cccc14,mutagenic
2475-46-9,CNc1ccc(NCCO)c2C(=O)c3ccccc3C(=O)c12,mutagenic
51938-21-7,CCCCN(CCC(=O)OC)N=O,mutagenic
1635-61-6,Nc1cc(Cl)ccc1[N+](=O)[O-],mutagenic
10312-83-1,COCC=O,mutagenic
53757-29-2,Cc1nc(cs1)c2oc(cc2)[N+](=O)[O-],mutagenic
7227-92-1,CN(C)N=Nc1ccc(cc1)[N+](=O)[O-],mutagenic
3096-64-8,Cc1ccc(C)c(NO)c1,mutagenic
NOCAS_M281,N1[C@@H]2[C@H]1c3c(ccc4ccccc34)c5ccccc25,mutagenic
101-25-7,O=NN1CN2CN(CN(C2)N=O)C1,mutagenic
181256-48-4,NNc1nc2ccc3nc4ccccc4c(O)c3c2s1,mutagenic
NOCAS_M74,OC(=O)[C@@H](Cl)Br,mutagenic
5694-00-8,NC(=O)C1CO1,mutagenic
21340-68-1,COC(=O)C(C)(C)Oc1ccc(cc1)c2ccc(Cl)cc2,non-mutagenic
581-64-6,Nc1ccc2nc3ccc(N)cc3[s+]c2c1,mutagenic
31551-45-8,[O-][N+](=O)c1ccc2c3ccc(cc3C(=O)c2c1)[N+](=O)[O-],mutagenic
17413-41-1,COc1cccc2c1cc3N([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(=O)c5cc6OCOc6c2c35,non-mutagenic
616-91-1,CC(=O)N[C@@H](CS)C(=O)O,mutagenic
160637-29-6,CC1=Cc2nc3c(ccc4ccccc34)c(C)c2C(O)C1O,mutagenic
544-16-1,CCCCON=O,mutagenic
1129-52-8,ClC[C@@H]1O[C@H](CCl)O[C@H](CCl)O1,mutagenic
580-21-2,Fc1ccc2ccccc2n1,non-mutagenic
92-54-6,C1CN(CCN1)c2ccccc2,non-mutagenic
1634-04-4,COC(C)(C)C,non-mutagenic
158729-31-8,CN(C)CCNS(=O)(=O)c1cccc2cccnc12,non-mutagenic
548-83-4,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccccc3,non-mutagenic
1806-29-7,Oc1ccccc1c2ccccc2O,non-mutagenic
120-14-9,COc1ccc(C=O)cc1OC,non-mutagenic
623-25-6,ClCc1ccc(CCl)cc1,non-mutagenic
130005-62-8,Cc1cc(N)c(C)c2c3cc(O)ccc3[nH]c12,mutagenic
155164-58-2,Cc1ccc(cc1)S(=O)(=O)N2N=CC(=C(Cl)C2=O)Cl,non-mutagenic
36239-01-7,CN(COC(=O)C)[N+](=O)[O-],mutagenic
389104-57-8,CC(C)c1c(N)ccc2c1Cc3ccccc23,mutagenic
17057-98-6,CC1c2ccccc2c3cccc(C)c13,mutagenic
55-63-0,[O-][N+](=O)OCC(CO[N+](=O)[O-])O[N+](=O)[O-],mutagenic
115-90-2,CCOP(=S)(OCC)Oc1ccc(cc1)S(=O)C,non-mutagenic
131229-60-2,CCCCON(OC(=O)C)C(=O)c1ccc(OC)cc1,mutagenic
NOCAS_M423,Br[C@@H]1CC[C@H](Br)[C@H](Br)CC[C@@H](Br)[C@@H](Br)CC[C@H]1Br,non-mutagenic
6755-13-1,CN(C)C(=O)\C=C\c1oc(cc1)[N+](=O)[O-],mutagenic
4533-39-5,CN(C)CCCNc1c2ccccc2nc3cccc(c13)[N+](=O)[O-],mutagenic
15131-84-7,O1C2C1c3c(ccc4ccccc34)c5ccccc25,mutagenic
13171-21-6,CCN(CC)C(=O)\C(=C(\C)/OP(=O)(OC)OC)\Cl,mutagenic
87619-82-7,NC(CS\C(=C(/Cl)\C(=C(Cl)Cl)Cl)\Cl)C(=O)O,mutagenic
114231-14-0,COc1cc(OC)c(Cl)c(c1)N2C(=CC(=O)C(=C2c3ccc(F)cc3)C)c4ccccc4,non-mutagenic
194479-75-9,Cc1ccc2nc3ccc(C)cc3c(N)c2c1,mutagenic
431-63-0,FC(F)C(F)C(F)(F)F,non-mutagenic
149396-91-8,Cc1ccc(c(O)c1C(O)c2ncc([N+](=O)[O-])n2C)C(C)(C)C,non-mutagenic
7220-79-3,CN(C)c1ccc2nc3ccc(cc3[s+]c2c1)N(C)C,mutagenic
127072-58-6,CC\C=C\C=C\C=C\C=C\C=C\C=C\OCC(O)CO,mutagenic
143922-99-0,CC(=O)Nc1cccc(N=Nc2cccc(NC(=O)C)c2C)c1C,non-mutagenic
96-31-1,CNC(=O)NC,non-mutagenic
NOCAS_M359,CCCC[C@@H](CC)COCCC#N,non-mutagenic
173106-65-5,CC1(C)CC(C(=O)NCCCCCCCCCCCC(=O)O)C(C)(C)N1O,non-mutagenic
27343-29-9,Cc1cc2C(=O)CCCc2c3ccc4ccccc4c13,mutagenic
121-33-5,COc1cc(C=O)ccc1O,non-mutagenic
80-39-7,CCNS(=O)(=O)c1ccc(C)cc1,non-mutagenic
4553-62-2,C[C@H](CCC#N)C#N,mutagenic
3340-94-1,Cc1c2ccccc2nc3c1ccc4ccccc34,mutagenic
80734-02-7,CC1=C(COC(=O)C2N3C(SC2(C)C)C(NC(=O)C(N)c4ccccc4)C3=O)OC(=O)O1,non-mutagenic
26091-73-6,CC1(C)OC1COc2c3C=CC(=O)Oc3cc4occc24,non-mutagenic
50-47-5,CNCCCN1c2ccccc2CCc3ccccc13,non-mutagenic
20983-67-9,[O-][N+](=O)c1ccc(Nc2ccc(Cl)cc2)cc1,mutagenic
103124-62-5,CCOC(=O)C(=NNc1ccc(cc1)c2ccc(NN=C(C(=O)OCC)C(=O)OCC)cc2)C(=O)OCC,non-mutagenic
488-23-3,Cc1ccc(C)c(C)c1C,non-mutagenic
112725-15-2,CN(N=O)C(OC(=O)C)C(=O)C,mutagenic
107673-66-5,[O-][N+](=O)C1=Cc2cc3cc4ccccc4cc3c5cccc1c25,mutagenic
41267-76-9,CC1=CC(=O)Oc2c3CCCN4CCCc(cc12)c34,mutagenic
3736-59-2,Oc1cc2C(=O)c3ccccc3C(=O)c2c(O)c1C=O,non-mutagenic
55028-70-1,CCCCCC(C)(O)\C=C\C1C(O)CC(=O)C1C\C=C\CCCC(=O)O,non-mutagenic
103-90-2,CC(=O)Nc1ccc(O)cc1,non-mutagenic
509-14-8,[O-][N+](=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],mutagenic
108283-48-3,CC(C)(C)OC(=O)NC(CN=N#N)C(=O)OC(C)(C)C,mutagenic
123447-62-1,CC1SC2=C(C(=O)O)C(=O)c3cc(F)c(cc3N12)N4CCN(CC5=C(C)OC(=O)O5)CC4,non-mutagenic
1877-73-2,OC(=O)Cc1cccc(c1)[N+](=O)[O-],non-mutagenic
527-53-7,Cc1cc(C)c(C)c(C)c1,non-mutagenic
60-35-5,CC(=O)N,non-mutagenic
215226-70-3,OC(=O)\C(=C(/CCl)\C=O)\Cl,mutagenic
155164-63-9,CC(=O)N1N=CC(=C(Cl)C1=O)Cl,non-mutagenic
98447-32-6,ClCC(=O)Nc1snc2cc(Cl)ccc12,mutagenic
117-18-0,[O-][N+](=O)c1c(Cl)c(Cl)cc(Cl)c1Cl,non-mutagenic
NOCAS_M61,CC(C)(C)c1ccc(OC[C@H]2CO2)cc1,mutagenic
63408-86-6,ONc1cc2ccccc2[nH]1,mutagenic
146177-61-9,Cc1cnc2c(n1)c(C)c(C)c3c2nc(N)n3C,mutagenic
61034-40-0,CC1CN(CC(C)N1C(=O)c2ccccc2)N=O,non-mutagenic
98-33-9,Cc1cc(ccc1N)S(=O)(=O)O,non-mutagenic
478-06-8,OC(=O)c1c(O)cc2C(=O)c3ccccc3C(=O)c2c1O,non-mutagenic
97629-64-6,Cc1cc(N)c(c(C)c1N)[N+](=O)[O-],non-mutagenic
75-65-0,CC(C)(C)O,non-mutagenic
91991-23-0,CC(C)CC(=O)Nc1snc2ccc(Cl)cc12,non-mutagenic
NOCAS_M86,CC(=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C)C,mutagenic
57166-92-4,NCN,mutagenic
2550-75-6,ClCC1C(CCl)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,non-mutagenic
643-22-1,CC[C@@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,non-mutagenic
112-34-5,CCCCOCCOCCO,non-mutagenic
32766-75-9,CCCCCCCCCCCCCC(=O)N(O)c1ccc2c(Cc3ccccc23)c1,mutagenic
5412-25-9,OP(=O)(OCC(Br)CBr)OCC(Br)CBr,mutagenic
67-47-0,OCc1oc(C=O)cc1,mutagenic
114460-38-7,Cn1ccc2ccc3ccc4ccc(O)cc4c3c12,mutagenic
6422-86-2,CCCCC(CC)COC(=O)c1ccc(cc1)C(=O)OCC(CC)CCCC,non-mutagenic
NOCAS_M18,C[C@@H](O)CN,mutagenic
81593-15-9,ClN1C2C1c3ccccc3c4ccccc24,mutagenic
146-59-8,CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc3ccc(OC)cc13,mutagenic
957-52-8,ClCc1ccc2c3ccccc3c4cccc1c24,mutagenic
82017-48-9,CC1(C)SSCC(NC1=O)C(=O)O,non-mutagenic
86607-81-0,[O-][N+](=O)c1cccc2c1oc3ccccc23,mutagenic
7220-81-7,COc1cc2OC3OCCC3c2c4OC(=O)C5=C(CCC5=O)c14,mutagenic
122-04-3,[O-][N+](=O)c1ccc(cc1)C(=O)Cl,mutagenic
57775-29-8,CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,non-mutagenic
143-50-0,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C(Cl)(C1(Cl)C35Cl)C24Cl,non-mutagenic
90-02-8,Oc1ccccc1C=O,non-mutagenic
53797-18-5,OC[C@H]1O[C@@H](Oc2cccc3C(=O)c4cccc(O)c4C(=O)c23)[C@H](O)[C@@H](O)[C@@H]1O,mutagenic
621-33-0,CCOc1cccc(N)c1,mutagenic
